split,stem,label_path,line_number,raw_line,fields_count,class_id,class_name,x_center,y_center,bbox_width_norm,bbox_height_norm,bbox_area_norm,x1_norm,y1_norm,x2_norm,y2_norm,parse_error,has_five_fields,is_numeric,class_id_is_integer,class_id_known,coords_in_0_1,positive_width,positive_height,bbox_edges_in_0_1,valid_yolo_row
valid,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7652-59925-1_png.rf.08a3a7f0bc9c0359591ad9ba5f6250b0,data/raw/dataset3_external/valid/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7652-59925-1_png.rf.08a3a7f0bc9c0359591ad9ba5f6250b0.txt,1,0 0.46171875 0.4484375 0.153125 0.06328125,5,0,varroa-mite,0.46171875,0.4484375,0.153125,0.06328125,0.00968994140625,0.38515625,0.416796875,0.53828125,0.48007812499999997,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7721-62460-1_png.rf.c0f82850224b08bca1e779ae0e94354f,data/raw/dataset3_external/valid/labels/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7721-62460-1_png.rf.c0f82850224b08bca1e779ae0e94354f.txt,1,0 0.4703125 0.528125 0.128125 0.07109375,5,0,varroa-mite,0.4703125,0.528125,0.128125,0.07109375,0.009108886718749999,0.40625,0.492578125,0.534375,0.5636718749999999,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6651-150-1_png.rf.1b2f95bbfb3c46f0bc745602da8cdf4b,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6651-150-1_png.rf.1b2f95bbfb3c46f0bc745602da8cdf4b.txt,1,0 0.39765625 0.44296875 0.13359375 0.06875,5,0,varroa-mite,0.39765625,0.44296875,0.13359375,0.06875,0.009184570312500001,0.33085937499999996,0.40859375000000003,0.464453125,0.47734375,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6666-510-1_png.rf.a1eb109d7f618370bf1e42d3774bf850,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6666-510-1_png.rf.a1eb109d7f618370bf1e42d3774bf850.txt,1,0 0.51484375 0.5984375 0.13203125 0.07109375,5,0,varroa-mite,0.51484375,0.5984375,0.13203125,0.07109375,0.0093865966796875,0.448828125,0.562890625,0.5808593750000001,0.6339843749999999,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6667-540-1_png.rf.d4ced8166e94a7e0d5d9bf6225ecbd56,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6667-540-1_png.rf.d4ced8166e94a7e0d5d9bf6225ecbd56.txt,1,0 0.39765625 0.303125 0.17578125 0.06484375,5,0,varroa-mite,0.39765625,0.303125,0.17578125,0.06484375,0.011398315429687502,0.309765625,0.270703125,0.485546875,0.33554687499999997,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6667-540-1_png.rf.d4ced8166e94a7e0d5d9bf6225ecbd56,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6667-540-1_png.rf.d4ced8166e94a7e0d5d9bf6225ecbd56.txt,2,0 0.4578125 0.45546875 0.1671875 0.06171875,5,0,varroa-mite,0.4578125,0.45546875,0.1671875,0.06171875,0.010318603515625,0.37421875000000004,0.42460937499999996,0.54140625,0.486328125,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6667-540-1_png.rf.d4ced8166e94a7e0d5d9bf6225ecbd56,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6667-540-1_png.rf.d4ced8166e94a7e0d5d9bf6225ecbd56.txt,3,0 0.37578125 0.59296875 0.1203125 0.06328125,5,0,varroa-mite,0.37578125,0.59296875,0.1203125,0.06328125,0.007613525390625,0.315625,0.5613281250000001,0.43593750000000003,0.624609375,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6667-540-1_png.rf.d4ced8166e94a7e0d5d9bf6225ecbd56,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6667-540-1_png.rf.d4ced8166e94a7e0d5d9bf6225ecbd56.txt,4,0 0.6390625 0.58984375 0.1296875 0.06796875,5,0,varroa-mite,0.6390625,0.58984375,0.1296875,0.06796875,0.008814697265625,0.57421875,0.555859375,0.70390625,0.623828125,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6668-585-1_png.rf.9efb5b0e50a2404a0c0ca5b0628d2542,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6668-585-1_png.rf.9efb5b0e50a2404a0c0ca5b0628d2542.txt,1,0 0.72421875 0.428125 0.16953125 0.08671875,5,0,varroa-mite,0.72421875,0.428125,0.16953125,0.08671875,0.014701538085937499,0.6394531250000001,0.384765625,0.808984375,0.47148437499999996,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6670-600-1_png.rf.35606493ca58ca2d5c04edcd9df1c0e2,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6670-600-1_png.rf.35606493ca58ca2d5c04edcd9df1c0e2.txt,1,0 0.4796875 0.753125 0.203125 0.090625,5,0,varroa-mite,0.4796875,0.753125,0.203125,0.090625,0.018408203124999998,0.378125,0.7078125000000001,0.58125,0.7984375,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6670-600-1_png.rf.35606493ca58ca2d5c04edcd9df1c0e2,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6670-600-1_png.rf.35606493ca58ca2d5c04edcd9df1c0e2.txt,2,0 0.48359375 0.46796875 0.19453125 0.09296875,5,0,varroa-mite,0.48359375,0.46796875,0.19453125,0.09296875,0.0180853271484375,0.386328125,0.42148437499999997,0.580859375,0.514453125,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6670-600-1_png.rf.35606493ca58ca2d5c04edcd9df1c0e2,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6670-600-1_png.rf.35606493ca58ca2d5c04edcd9df1c0e2.txt,3,0 0.2359375 0.49140625 0.12109375 0.08828125,5,0,varroa-mite,0.2359375,0.49140625,0.12109375,0.08828125,0.0106903076171875,0.175390625,0.447265625,0.296484375,0.535546875,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6673-645-1_png.rf.6d28d117730397286e23fbfc267f5eeb,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6673-645-1_png.rf.6d28d117730397286e23fbfc267f5eeb.txt,1,0 0.371875 0.46875 0.1609375 0.09140625,5,0,varroa-mite,0.371875,0.46875,0.1609375,0.09140625,0.014710693359375,0.29140625,0.423046875,0.45234375000000004,0.514453125,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6673-645-1_png.rf.6d28d117730397286e23fbfc267f5eeb,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6673-645-1_png.rf.6d28d117730397286e23fbfc267f5eeb.txt,2,0 0.4890625 0.525 0.1453125 0.07421875,5,0,varroa-mite,0.4890625,0.525,0.1453125,0.07421875,0.010784912109375001,0.41640625,0.487890625,0.56171875,0.562109375,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6677-660-1_png.rf.a5753997c9cd540b62b91bc0254590ec,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6677-660-1_png.rf.a5753997c9cd540b62b91bc0254590ec.txt,1,0 0.3828125 0.30234375 0.23125 0.0953125,5,0,varroa-mite,0.3828125,0.30234375,0.23125,0.0953125,0.022041015625,0.2671875,0.2546875,0.4984375,0.35000000000000003,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6677-660-1_png.rf.a5753997c9cd540b62b91bc0254590ec,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6677-660-1_png.rf.a5753997c9cd540b62b91bc0254590ec.txt,2,0 0.475 0.4390625 0.21875 0.0796875,5,0,varroa-mite,0.475,0.4390625,0.21875,0.0796875,0.017431640624999998,0.365625,0.39921875,0.584375,0.47890625000000003,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6677-660-1_png.rf.a5753997c9cd540b62b91bc0254590ec,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6677-660-1_png.rf.a5753997c9cd540b62b91bc0254590ec.txt,3,0 0.425 0.58515625 0.14765625 0.075,5,0,varroa-mite,0.425,0.58515625,0.14765625,0.075,0.011074218749999998,0.351171875,0.5476562500000001,0.49882812499999996,0.62265625,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6677-660-1_png.rf.a5753997c9cd540b62b91bc0254590ec,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6677-660-1_png.rf.a5753997c9cd540b62b91bc0254590ec.txt,4,0 0.6828125 0.54296875 0.134375 0.09921875,5,0,varroa-mite,0.6828125,0.54296875,0.134375,0.09921875,0.013332519531249998,0.6156250000000001,0.493359375,0.75,0.592578125,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6683-870-1_png.rf.2615d4aacb3085cf117c994a9924121d,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6683-870-1_png.rf.2615d4aacb3085cf117c994a9924121d.txt,1,0 0.35859375 0.5640625 0.19375 0.07421875,5,0,varroa-mite,0.35859375,0.5640625,0.19375,0.07421875,0.0143798828125,0.26171875,0.526953125,0.45546875,0.601171875,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6683-870-1_png.rf.2615d4aacb3085cf117c994a9924121d,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6683-870-1_png.rf.2615d4aacb3085cf117c994a9924121d.txt,2,0 0.56328125 0.6328125 0.175 0.08203125,5,0,varroa-mite,0.56328125,0.6328125,0.175,0.08203125,0.01435546875,0.47578124999999993,0.591796875,0.65078125,0.673828125,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6683-870-1_png.rf.2615d4aacb3085cf117c994a9924121d,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6683-870-1_png.rf.2615d4aacb3085cf117c994a9924121d.txt,3,0 0.38671875 0.6328125 0.17265625 0.08125,5,0,varroa-mite,0.38671875,0.6328125,0.17265625,0.08125,0.014028320312500002,0.300390625,0.5921875,0.473046875,0.6734375,,True,True,True,True,True,True,True,True,True
valid,2017-08-28_16-32-55_30_sec-mp4-bee_id_6694-975-1_png.rf.1f313b84b2fe351feb79ea5b38c2c6a6,data/raw/dataset3_external/valid/labels/2017-08-28_16-32-55_30_sec-mp4-bee_id_6694-975-1_png.rf.1f313b84b2fe351feb79ea5b38c2c6a6.txt,1,0 0.6125 0.6515625 0.19921875 0.10234375,5,0,varroa-mite,0.6125,0.6515625,0.19921875,0.10234375,0.0203887939453125,0.512890625,0.6003906250000001,0.712109375,0.702734375,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10051-56835-1_png.rf.2c5617de856325aabf5a70eb7060a110,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10051-56835-1_png.rf.2c5617de856325aabf5a70eb7060a110.txt,1,0 0.7640625 0.4375 0.1390625 0.065625,5,0,varroa-mite,0.7640625,0.4375,0.1390625,0.065625,0.0091259765625,0.6945312499999999,0.4046875,0.83359375,0.4703125,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10075-57360-1_png.rf.a3ddd6c455623d495a4a6acf48c36cd7,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10075-57360-1_png.rf.a3ddd6c455623d495a4a6acf48c36cd7.txt,1,0 0.34296875 0.79609375 0.15234375 0.0671875,5,0,varroa-mite,0.34296875,0.79609375,0.15234375,0.0671875,0.010235595703125,0.266796875,0.7625000000000001,0.419140625,0.8296875,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10095-57960-1_png.rf.7194923e9b5552cda373bf32999f49d4,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10095-57960-1_png.rf.7194923e9b5552cda373bf32999f49d4.txt,1,0 0.34453125 0.3765625 0.12421875 0.0625,5,0,varroa-mite,0.34453125,0.3765625,0.12421875,0.0625,0.007763671875,0.282421875,0.3453125,0.40664062500000003,0.4078125,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10095-57960-1_png.rf.7194923e9b5552cda373bf32999f49d4,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10095-57960-1_png.rf.7194923e9b5552cda373bf32999f49d4.txt,2,0 0.33515625 0.48359375 0.1265625 0.0671875,5,0,varroa-mite,0.33515625,0.48359375,0.1265625,0.0671875,0.00850341796875,0.271875,0.45,0.3984375,0.5171875,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10095-57960-1_png.rf.7194923e9b5552cda373bf32999f49d4,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10095-57960-1_png.rf.7194923e9b5552cda373bf32999f49d4.txt,3,0 0.49140625 0.48203125 0.10546875 0.08125,5,0,varroa-mite,0.49140625,0.48203125,0.10546875,0.08125,0.0085693359375,0.438671875,0.44140625,0.544140625,0.52265625,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10207-61305-1_png.rf.4097fbfe6eccb7347d1bc538b91bcaf7,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10207-61305-1_png.rf.4097fbfe6eccb7347d1bc538b91bcaf7.txt,1,0 0.39609375 0.4734375 0.11328125 0.08828125,5,0,varroa-mite,0.39609375,0.4734375,0.11328125,0.08828125,0.010000610351562501,0.339453125,0.429296875,0.452734375,0.517578125,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10333-66180-1_png.rf.feba71d5cd7cebd8c4a525d99bea028d,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10333-66180-1_png.rf.feba71d5cd7cebd8c4a525d99bea028d.txt,1,0 0.39765625 0.6171875 0.10078125 0.06328125,5,0,varroa-mite,0.39765625,0.6171875,0.10078125,0.06328125,0.0063775634765625,0.34726562499999997,0.585546875,0.448046875,0.648828125,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10389-72750-1_png.rf.8ff636485aa5007aeca0b3a970806280,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10389-72750-1_png.rf.8ff636485aa5007aeca0b3a970806280.txt,1,0 0.628125 0.3953125 0.1078125 0.08203125,5,0,varroa-mite,0.628125,0.3953125,0.1078125,0.08203125,0.008843994140625,0.57421875,0.354296875,0.6820312500000001,0.436328125,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10530-79560-1_png.rf.6298ac140e33cb6d8cba12da8e7fc5e6,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10530-79560-1_png.rf.6298ac140e33cb6d8cba12da8e7fc5e6.txt,1,0 0.64765625 0.3484375 0.09375 0.06953125,5,0,varroa-mite,0.64765625,0.3484375,0.09375,0.06953125,0.006518554687500001,0.60078125,0.313671875,0.69453125,0.38320312500000003,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10647-84120-1_png.rf.5c7b9e13973f906f7619a79264a43099,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10647-84120-1_png.rf.5c7b9e13973f906f7619a79264a43099.txt,1,0 0.2796875 0.40859375 0.065625 0.05546875,5,0,varroa-mite,0.2796875,0.40859375,0.065625,0.05546875,0.00364013671875,0.24687499999999998,0.380859375,0.3125,0.43632812499999996,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10732-86925-1_png.rf.49648d823cf410898c21db606489c13c,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10732-86925-1_png.rf.49648d823cf410898c21db606489c13c.txt,1,0 0.35390625 0.353125 0.14609375 0.07578125,5,0,varroa-mite,0.35390625,0.353125,0.14609375,0.07578125,0.0110711669921875,0.28085937499999997,0.315234375,0.426953125,0.39101562500000003,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10831-93015-1_png.rf.ced54e7b95fdb94fc2e72d909dedd4dc,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10831-93015-1_png.rf.ced54e7b95fdb94fc2e72d909dedd4dc.txt,1,0 0.5 0.50625 0.159375 0.03984375,5,0,varroa-mite,0.5,0.50625,0.159375,0.03984375,0.0063500976562499995,0.4203125,0.486328125,0.5796875,0.526171875,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_10983-101445-1_png.rf.4169fcdc994546a23272ed90133c8eed,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_10983-101445-1_png.rf.4169fcdc994546a23272ed90133c8eed.txt,1,0 0.6859375 0.3953125 0.14140625 0.07734375,5,0,varroa-mite,0.6859375,0.3953125,0.14140625,0.07734375,0.010936889648437502,0.615234375,0.356640625,0.756640625,0.43398437500000003,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_11063-104400-1_png.rf.acabcefdeeb1a5a181c51b35209a0f81,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_11063-104400-1_png.rf.acabcefdeeb1a5a181c51b35209a0f81.txt,1,0 0.721875 0.37890625 0.0484375 0.059375,5,0,varroa-mite,0.721875,0.37890625,0.0484375,0.059375,0.0028759765625,0.6976562500000001,0.34921875,0.74609375,0.40859375,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_11106-105675-1_png.rf.b3d6085febfb23386de339260ce069cf,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_11106-105675-1_png.rf.b3d6085febfb23386de339260ce069cf.txt,1,0 0.67421875 0.65234375 0.10703125 0.06484375,5,0,varroa-mite,0.67421875,0.65234375,0.10703125,0.06484375,0.0069403076171875005,0.620703125,0.619921875,0.7277343749999999,0.684765625,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9250-5595-1_png.rf.16211d8fa13233ed795d3ca3389e34ca,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9250-5595-1_png.rf.16211d8fa13233ed795d3ca3389e34ca.txt,1,0 0.5296875 0.43984375 0.10078125 0.05390625,5,0,varroa-mite,0.5296875,0.43984375,0.10078125,0.05390625,0.0054327392578125,0.47929687499999996,0.41289062499999996,0.580078125,0.466796875,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9273-6615-1_png.rf.8abfea00097557d99fad5a080e7ab486,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9273-6615-1_png.rf.8abfea00097557d99fad5a080e7ab486.txt,1,0 0.6734375 0.3984375 0.1109375 0.0875,5,0,varroa-mite,0.6734375,0.3984375,0.1109375,0.0875,0.00970703125,0.6179687500000001,0.3546875,0.72890625,0.4421875,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9311-8400-1_png.rf.b64a6b6c4dece7b0c72b1f949bea514d,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9311-8400-1_png.rf.b64a6b6c4dece7b0c72b1f949bea514d.txt,1,0 0.640625 0.5734375 0.13515625 0.059375,5,0,varroa-mite,0.640625,0.5734375,0.13515625,0.059375,0.00802490234375,0.573046875,0.5437500000000001,0.708203125,0.603125,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9334-9300-1_png.rf.c11e16f207ef2a6114afa2a400b71e49,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9334-9300-1_png.rf.c11e16f207ef2a6114afa2a400b71e49.txt,1,0 0.703125 0.6 0.08671875 0.05390625,5,0,varroa-mite,0.703125,0.6,0.08671875,0.05390625,0.0046746826171875,0.659765625,0.573046875,0.746484375,0.626953125,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9568-32805-1_png.rf.60e4570b98eb2b595af56130220008ff,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9568-32805-1_png.rf.60e4570b98eb2b595af56130220008ff.txt,1,0 0.6078125 0.32109375 0.0984375 0.0640625,5,0,varroa-mite,0.6078125,0.32109375,0.0984375,0.0640625,0.00630615234375,0.55859375,0.2890625,0.65703125,0.353125,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9607-34725-1_png.rf.013f9631ef804b74fb3d7524dd52d54b,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9607-34725-1_png.rf.013f9631ef804b74fb3d7524dd52d54b.txt,1,0 0.328125 0.53984375 0.08671875 0.04375,5,0,varroa-mite,0.328125,0.53984375,0.08671875,0.04375,0.0037939453125,0.284765625,0.51796875,0.371484375,0.5617187499999999,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9652-37665-1_png.rf.b8a74c018f4772f793a146c837060e0e,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9652-37665-1_png.rf.b8a74c018f4772f793a146c837060e0e.txt,1,0 0.52265625 0.4296875 0.08671875 0.0578125,5,0,varroa-mite,0.52265625,0.4296875,0.08671875,0.0578125,0.005013427734375,0.47929687500000007,0.40078125,0.566015625,0.45859375,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9661-38310-1_png.rf.3093ff5d393d371f482321f3b2e8cff2,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9661-38310-1_png.rf.3093ff5d393d371f482321f3b2e8cff2.txt,1,0 0.42890625 0.61875 0.11484375 0.0875,5,0,varroa-mite,0.42890625,0.61875,0.11484375,0.0875,0.010048828125,0.371484375,0.5750000000000001,0.486328125,0.6625,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9662-38325-1_png.rf.9acfaf57ae9d06897971ff7f64fe0d95,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9662-38325-1_png.rf.9acfaf57ae9d06897971ff7f64fe0d95.txt,1,0 0.32890625 0.61171875 0.1140625 0.06796875,5,0,varroa-mite,0.32890625,0.61171875,0.1140625,0.06796875,0.007752685546874999,0.27187500000000003,0.577734375,0.3859375,0.6457031249999999,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9726-41250-1_png.rf.c4c0a172d76c1d5861937fbc6ce5c0f1,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9726-41250-1_png.rf.c4c0a172d76c1d5861937fbc6ce5c0f1.txt,1,0 0.47578125 0.43359375 0.159375 0.065625,5,0,varroa-mite,0.47578125,0.43359375,0.159375,0.065625,0.010458984374999999,0.39609375,0.40078125,0.55546875,0.46640625,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9727-41355-1_png.rf.31bd16c39e185eefe89d654b47f294bc,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9727-41355-1_png.rf.31bd16c39e185eefe89d654b47f294bc.txt,1,0 0.690625 0.6359375 0.11796875 0.06953125,5,0,varroa-mite,0.690625,0.6359375,0.11796875,0.06953125,0.008202514648437501,0.6316406250000001,0.601171875,0.749609375,0.6707031250000001,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9737-41895-1_png.rf.9292abfd12c81a348ea53801d67d8899,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9737-41895-1_png.rf.9292abfd12c81a348ea53801d67d8899.txt,1,0 0.60234375 0.38984375 0.11484375 0.08125,5,0,varroa-mite,0.60234375,0.38984375,0.11484375,0.08125,0.0093310546875,0.544921875,0.34921874999999997,0.6597656249999999,0.43046875,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9748-42300-1_png.rf.9d4a7d5cb6485e1488c3764d98ec6fca,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9748-42300-1_png.rf.9d4a7d5cb6485e1488c3764d98ec6fca.txt,1,0 0.409375 0.66484375 0.08359375 0.08359375,5,0,varroa-mite,0.409375,0.66484375,0.08359375,0.08359375,0.006987915039062499,0.367578125,0.623046875,0.451171875,0.7066406249999999,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9764-42825-1_png.rf.07fb8cb0f64b5b6995a605ba03b915a6,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9764-42825-1_png.rf.07fb8cb0f64b5b6995a605ba03b915a6.txt,1,0 0.38359375 0.64453125 0.121875 0.0875,5,0,varroa-mite,0.38359375,0.64453125,0.121875,0.0875,0.0106640625,0.32265625000000003,0.60078125,0.44453125,0.68828125,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9802-44955-1_png.rf.f3cee797d0bd78f9ba5e23ab62e0102c,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9802-44955-1_png.rf.f3cee797d0bd78f9ba5e23ab62e0102c.txt,1,0 0.75859375 0.41640625 0.1078125 0.07109375,5,0,varroa-mite,0.75859375,0.41640625,0.1078125,0.07109375,0.007664794921875,0.7046874999999999,0.380859375,0.8125,0.45195312499999996,,True,True,True,True,True,True,True,True,True
valid,2017-08-30_15-42-59-mp4-bee_id_9811-45120-1_png.rf.de02710fdbab6202e4c2a6593ef30bc9,data/raw/dataset3_external/valid/labels/2017-08-30_15-42-59-mp4-bee_id_9811-45120-1_png.rf.de02710fdbab6202e4c2a6593ef30bc9.txt,1,0 0.67734375 0.6203125 0.05546875 0.0578125,5,0,varroa-mite,0.67734375,0.6203125,0.05546875,0.0578125,0.003206787109375,0.649609375,0.59140625,0.705078125,0.6492187500000001,,True,True,True,True,True,True,True,True,True
